build_type,group_id,measurement_name,impl_description,timestamp,0,100,200,300,400,500,600,700,800,900,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,15000
sequential,add_new_x300,median,:gb_trees.enter/3,2026-04-06T00:37:56.390909Z,1.193e5,129440.0,1.326e5,139680.0,130560.0,139520.0,1.442e5,146520.0,148760.0,153040.0,1.448e5,159840.0,170920.0,166880.0,175160.0,1.79e5,181560.0,176920.0,1.818e5,185840.0,194960.0
sequential,add_new_x300,median,:xb5_bag.add/2,2026-04-06T00:37:56.448887Z,97676.0,112036.0,121096.0,126248.0,128524.0,132880.0,132332.0,137560.0,139248.0,139484.0,140896.0,150760.0,152344.0,158008.0,164264.0,163992.0,167536.0,171552.0,173264.0,169392.0,179304.0
sequential,add_new_x300,median,:xb5_sets.add/2,2026-04-06T00:37:56.458120Z,81520.0,93152.0,99080.0,102512.0,1.067e5,108508.0,108692.0,112076.0,112620.0,111352.0,111752.0,120464.0,122784.0,123672.0,127824.0,132376.0,133160.0,135448.0,135784.0,136296.0,139384.0
sequential,add_new_x300,median,:xb5_trees.enter/3,2026-04-06T00:37:56.409705Z,110716.0,124944.0,134248.0,139108.0,141864.0,145220.0,144792.0,150684.0,151976.0,152152.0,153028.0,162568.0,163616.0,169016.0,174976.0,174648.0,178136.0,181656.0,183480.0,179528.0,189336.0
sequential,add_new_x300,75th_percentile,:gb_sets.add/2,2026-04-06T00:37:56.342820Z,101052.0,105176.0,107584.0,113536.0,105952.0,113184.0,117064.0,118920.0,120784.0,123968.0,117512.0,129496.0,138440.0,135168.0,141696.0,144936.0,146944.0,143072.0,146944.0,150536.0,157664.0
sequential,add_new_x300,75th_percentile,:gb_trees.enter/3,2026-04-06T00:37:56.390909Z,124680.0,129728.0,132680.0,140120.0,130640.0,139680.0,144530.0,146850.0,149180.0,153160.0,145090.0,160070.0,171250.0,167160.0,175320.0,179370.0,181880.0,177040.0,181880.0,186370.0,195280.0
sequential,add_new_x300,75th_percentile,:xb5_bag.add/2,2026-04-06T00:37:56.448887Z,98548.0,113122.0,121508.0,127436.0,129488.0,1.331e5,132616.0,137878.0,139382.0,139736.0,141364.0,150936.0,152418.0,158210.0,164360.0,164128.0,167568.0,171716.0,173282.0,169424.0,179332.0
sequential,add_new_x300,75th_percentile,:xb5_sets.add/2,2026-04-06T00:37:56.458120Z,82274.0,93578.0,99372.0,103236.0,106978.0,108810.0,108928.0,112372.0,112794.0,111496.0,111948.0,120498.0,122808.0,123822.0,127928.0,132462.0,133168.0,135568.0,135806.0,136346.0,139418.0
sequential,add_new_x300,75th_percentile,:xb5_trees.enter/3,2026-04-06T00:37:56.409705Z,1.117e5,126416.0,134504.0,140276.0,142692.0,145808.0,145196.0,150986.0,152106.0,152366.0,153462.0,162752.0,163680.0,169206.0,175114.0,174778.0,178164.0,181852.0,183498.0,179560.0,189392.0
sequential,add_new_x300,maximum,:gb_sets.add/2,2026-04-06T00:37:56.342820Z,109496,105912,107904,113952,106016,113312,117472,119264,121120,124320,117664,129728,138688,135328,142016,145312,147168,143136,147104,150720,157920
sequential,add_new_x300,maximum,:gb_trees.enter/3,2026-04-06T00:37:56.390909Z,136632,130640,133080,140640,130720,139840,145040,147280,149600,153600,145280,160360,171560,167360,175720,179840,182160,177120,182080,186600,195600
sequential,add_new_x300,maximum,:xb5_bag.add/2,2026-04-06T00:37:56.448887Z,99736,114896,122112,128192,131056,133536,133088,138720,139776,139864,141656,151144,152480,158312,164568,164256,167672,171960,173392,169488,179440
sequential,add_new_x300,maximum,:xb5_sets.add/2,2026-04-06T00:37:56.458120Z,83264,94176,99968,103688,107416,109152,109272,112992,113088,111728,112096,120688,122864,123880,128064,132568,133216,135720,135888,136432,139480
sequential,add_new_x300,maximum,:xb5_trees.enter/3,2026-04-06T00:37:56.409705Z,113160,128312,135304,141104,144280,146408,145752,151848,152592,152512,153824,162992,163768,169336,175392,174912,178312,182160,183640,179688,189536
sequential,delete_any_missing_x100,average,:gb_sets.delete_any/2,2026-04-06T00:37:56.426105Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,average,:gb_trees.delete_any/2,2026-04-06T00:37:56.343355Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,average,:xb5_bag.delete_any/2,2026-04-06T00:37:56.363041Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,average,:xb5_sets.delete_any/2,2026-04-06T00:37:56.474385Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,average,:xb5_trees.delete_any/2,2026-04-06T00:37:56.381294Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,minimum,:gb_sets.delete_any/2,2026-04-06T00:37:56.426105Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sequential,delete_any_missing_x100,minimum,:gb_trees.delete_any/2,2026-04-06T00:37:56.343355Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sequential,delete_any_missing_x100,minimum,:xb5_bag.delete_any/2,2026-04-06T00:37:56.363041Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sequential,delete_any_missing_x100,minimum,:xb5_sets.delete_any/2,2026-04-06T00:37:56.474385Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sequential,delete_any_missing_x100,minimum,:xb5_trees.delete_any/2,2026-04-06T00:37:56.381294Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sequential,delete_any_missing_x100,25th_percentile,:gb_sets.delete_any/2,2026-04-06T00:37:56.426105Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,25th_percentile,:gb_trees.delete_any/2,2026-04-06T00:37:56.343355Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,25th_percentile,:xb5_bag.delete_any/2,2026-04-06T00:37:56.363041Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,25th_percentile,:xb5_sets.delete_any/2,2026-04-06T00:37:56.474385Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,25th_percentile,:xb5_trees.delete_any/2,2026-04-06T00:37:56.381294Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,median,:gb_sets.delete_any/2,2026-04-06T00:37:56.426105Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,median,:gb_trees.delete_any/2,2026-04-06T00:37:56.343355Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,median,:xb5_bag.delete_any/2,2026-04-06T00:37:56.363041Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,median,:xb5_sets.delete_any/2,2026-04-06T00:37:56.474385Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,median,:xb5_trees.delete_any/2,2026-04-06T00:37:56.381294Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,75th_percentile,:gb_sets.delete_any/2,2026-04-06T00:37:56.426105Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,75th_percentile,:gb_trees.delete_any/2,2026-04-06T00:37:56.343355Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,75th_percentile,:xb5_bag.delete_any/2,2026-04-06T00:37:56.363041Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,75th_percentile,:xb5_sets.delete_any/2,2026-04-06T00:37:56.474385Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,75th_percentile,:xb5_trees.delete_any/2,2026-04-06T00:37:56.381294Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sequential,delete_any_missing_x100,maximum,:gb_sets.delete_any/2,2026-04-06T00:37:56.426105Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sequential,delete_any_missing_x100,maximum,:gb_trees.delete_any/2,2026-04-06T00:37:56.343355Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sequential,delete_any_missing_x100,maximum,:xb5_bag.delete_any/2,2026-04-06T00:37:56.363041Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sequential,delete_any_missing_x100,maximum,:xb5_sets.delete_any/2,2026-04-06T00:37:56.474385Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sequential,delete_any_missing_x100,maximum,:xb5_trees.delete_any/2,2026-04-06T00:37:56.381294Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sequential,delete_x300,average,:gb_sets.delete/2,2026-04-06T00:37:56.413633Z,,,,78869.22448979592,80583.68,88176.64,96116.33333333333,97890.12244897959,102417.79591836735,104403.04,100003.91836734694,113456.0,123218.24,121990.36734693877,127456.83333333333,131621.76,132848.0,130057.12,134815.04,137324.16,144079.36
sequential,delete_x300,average,:gb_trees.delete/2,2026-04-06T00:37:56.428067Z,,,,97290.61224489796,99467.84,108975.68,118904.33333333333,121134.20408163265,126798.20408163265,129282.72,123762.44897959183,140603.52,152818.08,151258.77551020408,158038.46808510637,163308.16,164848.0,161376.64,167321.28,170465.28,178897.12
sequential,delete_x300,average,:xb5_bag.delete/2,2026-04-06T00:37:56.368074Z,,,,97320.8,110400.8,118641.6,120982.20408163265,121397.55102040817,124532.8,126946.24,129526.56,143385.44,146636.57142857142,153025.36170212767,159652.57142857142,159251.2,162981.12,167529.95918367346,169564.16666666666,166061.6,175582.88
sequential,delete_x300,average,:xb5_sets.delete/2,2026-04-06T00:37:56.343932Z,,,,80035.42857142857,91323.42857142857,96951.52,99135.68,100083.68,101005.73913043478,100915.74468085106,102042.61224489796,112878.29787234042,1.16e5,117411.84,121670.20408163265,126033.5,127096.64,129729.28,130127.52,130786.08,133641.76
sequential,delete_x300,average,:xb5_trees.delete/2,2026-04-06T00:37:56.389609Z,,,,105562.28571428571,118542.5306122449,126864.0,128810.4,129395.52,132177.70212765958,134643.33333333334,137295.36,150537.306122449,153583.52,159701.92,166282.2857142857,165797.7142857143,169475.2,173943.04,175922.9387755102,172415.36,181837.28
sequential,delete_x300,minimum,:gb_sets.delete/2,2026-04-06T00:37:56.413633Z,,,,76816,79056,86544,94816,95336,100600,102464,98224,111632,120304,119872,125328,128920,130232,128648,132520,135384,141456
sequential,delete_x300,minimum,:gb_trees.delete/2,2026-04-06T00:37:56.428067Z,,,,94688,97464,106808,117248,117920,124416,126832,121480,138216,149072,148568,155320,159872,161488,159520,164408,167992,175512
sequential,delete_x300,minimum,:xb5_bag.delete/2,2026-04-06T00:37:56.368074Z,,,,95904,108920,116936,118664,119560,122720,125320,128224,142496,145704,152256,158904,158376,162000,166432,168968,165184,174976
sequential,delete_x300,minimum,:xb5_sets.delete/2,2026-04-06T00:37:56.343932Z,,,,78280,89936,95456,97608,98624,100016,99760,101040,112120,115096,116368,120880,125296,126224,128872,129320,130136,133128
sequential,delete_x300,minimum,:xb5_trees.delete/2,2026-04-06T00:37:56.389609Z,,,,103104,116768,124728,125584,127552,130832,133008,135416,149368,152152,158200,165304,164592,168248,172568,174720,171312,181040
sequential,delete_x300,25th_percentile,:gb_sets.delete/2,2026-04-06T00:37:56.413633Z,,,,78268.0,79980.0,87550.0,95568.0,97248.0,101704.0,103768.0,99576.0,112736.0,122266.0,121240.0,126764.0,130782.0,131880.0,129630.0,133936.0,136560.0,143308.0
sequential,delete_x300,25th_percentile,:gb_trees.delete/2,2026-04-06T00:37:56.428067Z,,,,96488.0,98644.0,108198.0,118170.0,120328.0,125920.0,128504.0,123224.0,139662.0,151570.0,150284.0,157240.0,162260.0,163636.0,160814.0,166182.0,169488.0,177892.0
sequential,delete_x300,25th_percentile,:xb5_bag.delete/2,2026-04-06T00:37:56.368074Z,,,,96672.0,109660.0,117976.0,1.203e5,120936.0,123958.0,126426.0,129084.0,142902.0,146324.0,152864.0,159396.0,158898.0,162568.0,1.673e5,169324.0,165762.0,175338.0
sequential,delete_x300,25th_percentile,:xb5_sets.delete/2,2026-04-06T00:37:56.343932Z,,,,79560.0,90868.0,96402.0,98676.0,99668.0,100774.0,1.006e5,1.017e5,112632.0,115726.0,117112.0,121452.0,125774.0,126774.0,129488.0,129874.0,130548.0,133410.0
sequential,delete_x300,25th_percentile,:xb5_trees.delete/2,2026-04-06T00:37:56.389609Z,,,,104888.0,118052.0,126218.0,127972.0,128806.0,131864.0,134144.0,136856.0,150120.0,153232.0,159286.0,165896.0,165384.0,168886.0,173552.0,175576.0,172006.0,181504.0
sequential,delete_x300,median,:gb_sets.delete/2,2026-04-06T00:37:56.413633Z,,,,78888.0,80636.0,88352.0,96080.0,97784.0,1.024e5,104508.0,100208.0,113556.0,123264.0,122040.0,127444.0,131824.0,132932.0,130052.0,134736.0,137472.0,1.44e5
sequential,delete_x300,median,:gb_trees.delete/2,2026-04-06T00:37:56.428067Z,,,,97304.0,99544.0,109184.0,118852.0,121024.0,126768.0,129440.0,124032.0,140768.0,152856.0,151288.0,158032.0,163544.0,164956.0,161348.0,167260.0,170620.0,178744.0
sequential,delete_x300,median,:xb5_bag.delete/2,2026-04-06T00:37:56.368074Z,,,,97320.0,110352.0,118688.0,120992.0,121496.0,124620.0,127080.0,129524.0,143336.0,146624.0,153048.0,159632.0,159268.0,162968.0,167552.0,169516.0,166088.0,175496.0
