build_type,case_group_id,measurement_name,impl_mod,50,100,200,300,400,500,600,700,800,900,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,15000
sequential,alternate_insert_and_delete,minimum,gb_sets,46098.24457884644,52141.72119821675,58322.30069811794,43362.12578485448,34526.45244153809,35581.87032543179,37247.97091678431,36202.633379552026,35912.05855102026,32832.20445270357,42261.31863766413,22605.15352290015,35327.2005313211,25779.840164990976,28251.939495646377,21297.213259644974,623.008902485712,15489.083294094322,19369.747166690235,25779.773705146417,16612.261510220695
sequential,alternate_insert_and_delete,minimum,gb_trees,37151.38073106487,62826.30411700771,51633.956555188954,23384.154896642034,39861.123844525675,49406.87051941443,35643.761985214966,36760.24599956623,40005.760829559455,40687.95189056569,38110.482288153355,31052.04322444417,22178.014047554097,29286.435987172543,20367.179512246785,19195.77385842733,24870.796213669986,17359.513794737635,24421.15751402385,19182.885796607698,21190.032208848956
sequential,alternate_insert_and_delete,minimum,xb5_bag,45686.29959247821,42436.536160172465,52951.51759049414,49017.92585548535,37858.56796180828,36349.62523536383,46578.137153982665,22723.554327473685,26574.117872157232,30811.513646419393,46929.18854740083,632.9651543821001,31761.559619623564,33993.60240402756,34509.77144178374,18396.65769522993,27791.364667170616,21553.675117144223,26529.773037791663,25779.840164990976,29680.988733096678
sequential,alternate_insert_and_delete,minimum,xb5_sets,55111.90472253912,47886.52808305439,4542.838283588497,62361.246227144606,42638.83203711284,48618.26880068454,38324.60171157671,53787.15347626373,46821.74027044237,53847.686434152354,35127.90068639918,35572.88350236382,34147.64073950131,31754.499612595104,24165.62150353664,24737.595950950294,661.577066086984,32854.85709779905,36619.17160110004,31579.412749240517,17467.492995535307
sequential,alternate_insert_and_delete,minimum,xb5_trees,47934.7320688151,24827.63414991422,31153.424384408336,36358.87665614683,39400.327022714286,35353.30323588785,39368.063839252325,47254.51280597297,38161.23886645856,47021.64876709237,30646.644192460924,26633.42814833754,36788.6455524367,674.6127048461478,33945.253095807086,30226.091161890945,22431.633987514553,29436.872626652144,31670.22428852841,19294.031391389075,19435.477131245832
random,alternate_insert_and_delete,25th_percentile,gb_sets,83548.78792900089,78423.43851991475,66776.5037278128,62621.66223137761,64036.936418978556,56359.30839728855,56977.96378142298,56418.802237550815,52974.150411827526,49492.68956686941,46864.203486391765,39569.17314378067,36713.14550888091,33891.05569087996,29408.17541231122,29013.61312916664,27584.063229278057,25957.447894096375,25137.141120302716,24383.70406406147,21892.9414953005
random,alternate_insert_and_delete,25th_percentile,gb_trees,76752.56991990689,77646.98574401342,61267.00159294204,60477.79880533926,53838.37827657828,57415.76147393485,48692.73474966538,50327.37960432614,48524.2148022693,44786.21301218633,43800.06905469433,36350.73898965768,32064.21577767159,29758.11212308944,28211.777465550702,26767.867049393903,26609.882723000694,25408.108318430233,23681.95915185839,22997.29653558399,21501.908294361125
random,alternate_insert_and_delete,25th_percentile,xb5_bag,80093.42190192331,69119.71483860197,69572.96116437308,59214.694718641374,56831.759568183086,53336.59454135903,53326.22317024397,51086.01973557551,50990.49027356398,50244.72697059455,48503.07939390419,41801.88734064358,39316.60390159022,37142.02387961827,36590.66718299762,33819.21604494021,33789.299422120166,31903.116615462164,33263.12642838828,30417.347361694465,28291.077335096208
random,alternate_insert_and_delete,25th_percentile,xb5_sets,85905.01398024263,82979.97421469781,76281.72366182787,67238.17118464733,65717.18641631088,65069.088496702214,62874.61541896799,58227.4988224088,65074.89078127907,56660.540807388286,65214.57913727122,49681.047673933346,48933.97338970527,44301.91681157526,42078.084563291195,41646.79391174256,38120.65186314686,39227.031694018966,35966.17740676668,35208.561493397465,31990.41036003646
random,alternate_insert_and_delete,25th_percentile,xb5_trees,93277.49120859646,67032.66501766311,64243.00820647537,56370.73907676004,54153.28629217864,57232.50944463419,51620.19479340801,54030.56630553317,49034.75092798266,48834.08619216213,50679.66857237639,41120.45002220504,38427.544864158626,35872.1565388537,34044.48341861296,33099.77213324082,32286.40349679571,32193.301605965444,31337.54927829624,29879.18892988476,27795.425078611323
random,alternate_insert_and_delete,75th_percentile,gb_sets,145695.33011359078,126550.09647778733,117583.56657316689,101223.83383274588,100797.80078571859,93338.55552709976,90722.49468965863,87229.34976937414,82099.69642806936,78397.18723945477,72095.50941206694,62376.079459534725,52620.777840338036,46971.623046502165,42762.97528899011,39335.42794498552,37132.22001568917,35568.45559981429,34368.89683581771,33799.03079576822,28854.101142017254
random,alternate_insert_and_delete,75th_percentile,gb_trees,132851.27567169463,137805.5838822589,113097.86358135694,107858.649627629,98271.33963668466,96958.15052173236,92375.37810400897,87465.34185828865,84064.37233543448,80168.67489197271,76414.24070668177,61809.88264243941,51027.311330745964,45862.28841099847,42626.10935263774,39270.88456387523,37071.98502604576,35679.57550089086,34591.12831905116,32548.533932746544,28913.76757957069
random,alternate_insert_and_delete,75th_percentile,xb5_bag,128159.78246045663,125460.445916344,119417.24385001195,104283.98615108663,106045.37189457186,102454.83059998968,99224.06778988312,98255.32304497565,104282.8986474508,92979.17614544352,86697.63106006403,78006.77536900912,69270.23519010996,66272.41358776817,64264.50016036877,59729.54200199804,58063.43877747223,56392.673463863575,55832.058730601435,51297.04343187851,45921.54862027171
random,alternate_insert_and_delete,75th_percentile,xb5_sets,139315.29527059288,139777.35110650028,135460.9736934789,127557.34688386583,114890.71772676027,112789.28637944753,116886.91092817813,100301.99009951844,102108.10819670622,103007.82859497322,102345.24120482725,88166.31694027614,81168.17233626351,73928.70720848833,66798.04708600695,62594.319591609805,61267.00159294204,61019.36177813396,57226.57144165179,53894.531024408236,48327.35182019964
random,alternate_insert_and_delete,75th_percentile,xb5_trees,148066.98550424213,126486.2130027827,120475.27820748684,112651.9393031351,106454.32577152773,100725.8109214057,104590.40694223132,99519.86185491478,97668.64934024827,92315.64565562572,87332.45536171997,77269.60136612655,67730.02810796167,65121.73299210309,60040.42507938051,59350.01406171254,54312.115972577725,54148.167901493835,53505.69300573581,50103.125073557865,46657.7870680474
